country	year	VXa	SES	RISK	HIV	TB	age_from	age_thru	value
IND	2026.999	NA	NA	NA	NA	TBdead	40	99	0
IND	2026.999	NA	NA	NA	NA	Dccount	40	99	0
IND	2026.999	NA	NA	NA	NA	Dscount	40	99	0
IND	2026.999	NA	NA	NA	NA	Dmcount	40	99	0
IND	2027.999	NA	NA	NA	NA	S	40	99	0
IND	2027.999	NA	NA	NA	NA	C	40	99	0
IND	2027.999	NA	NA	NA	NA	I	40	99	0
IND	2027.999	NA	NA	NA	NA	Dm	40	99	0
IND	2027.999	NA	NA	NA	NA	Ds	40	99	0
IND	2027.999	NA	NA	NA	NA	Dc	40	99	0
IND	2027.999	NA	NA	NA	NA	Rt	40	99	0
IND	2027.999	NA	NA	NA	NA	R	40	99	0
IND	2027.999	NA	NA	NA	NA	TBdead	40	99	0
IND	2027.999	NA	NA	NA	NA	Dccount	40	99	0
IND	2027.999	NA	NA	NA	NA	Dscount	40	99	0
IND	2027.999	NA	NA	NA	NA	Dmcount	40	99	0
IND	2028.999	NA	NA	NA	NA	S	40	99	0
IND	2028.999	NA	NA	NA	NA	C	40	99	0
IND	2028.999	NA	NA	NA	NA	I	40	99	0
IND	2028.999	NA	NA	NA	NA	Dm	40	99	0
IND	2028.999	NA	NA	NA	NA	Ds	40	99	0
IND	2028.999	NA	NA	NA	NA	Dc	40	99	0
IND	2028.999	NA	NA	NA	NA	Rt	40	99	0
IND	2028.999	NA	NA	NA	NA	R	40	99	0
IND	2028.999	NA	NA	NA	NA	TBdead	40	99	0
IND	2028.999	NA	NA	NA	NA	Dccount	40	99	0
IND	2028.999	NA	NA	NA	NA	Dscount	40	99	0
IND	2028.999	NA	NA	NA	NA	Dmcount	40	99	0
IND	2029.999	NA	NA	NA	NA	S	40	99	0
IND	2029.999	NA	NA	NA	NA	C	40	99	0
IND	2029.999	NA	NA	NA	NA	I	40	99	0
IND	2029.999	NA	NA	NA	NA	Dm	40	99	0
IND	2029.999	NA	NA	NA	NA	Ds	40	99	0
IND	2029.999	NA	NA	NA	NA	Dc	40	99	0
IND	2029.999	NA	NA	NA	NA	Rt	40	99	0
IND	2029.999	NA	NA	NA	NA	R	40	99	0
IND	2029.999	NA	NA	NA	NA	TBdead	40	99	0
IND	2029.999	NA	NA	NA	NA	Dccount	40	99	0
IND	2029.999	NA	NA	NA	NA	Dscount	40	99	0
IND	2029.999	NA	NA	NA	NA	Dmcount	40	99	0
IND	2030.999	NA	NA	NA	NA	S	40	99	0
IND	2030.999	NA	NA	NA	NA	C	40	99	0
IND	2030.999	NA	NA	NA	NA	I	40	99	0
IND	2030.999	NA	NA	NA	NA	Dm	40	99	0
IND	2030.999	NA	NA	NA	NA	Ds	40	99	0
IND	2030.999	NA	NA	NA	NA	Dc	40	99	0
IND	2030.999	NA	NA	NA	NA	Rt	40	99	0
IND	2030.999	NA	NA	NA	NA	R	40	99	0
IND	2030.999	NA	NA	NA	NA	TBdead	40	99	0
IND	2030.999	NA	NA	NA	NA	Dccount	40	99	0
IND	2030.999	NA	NA	NA	NA	Dscount	40	99	0
IND	2030.999	NA	NA	NA	NA	Dmcount	40	99	0
IND	2031.999	NA	NA	NA	NA	S	40	99	0
IND	2031.999	NA	NA	NA	NA	C	40	99	0
IND	2031.999	NA	NA	NA	NA	I	40	99	0
IND	2031.999	NA	NA	NA	NA	Dm	40	99	0
IND	2031.999	NA	NA	NA	NA	Ds	40	99	0
IND	2031.999	NA	NA	NA	NA	Dc	40	99	0
IND	2031.999	NA	NA	NA	NA	Rt	40	99	0
IND	2031.999	NA	NA	NA	NA	R	40	99	0
IND	2031.999	NA	NA	NA	NA	TBdead	40	99	0
IND	2031.999	NA	NA	NA	NA	Dccount	40	99	0
IND	2031.999	NA	NA	NA	NA	Dscount	40	99	0
IND	2031.999	NA	NA	NA	NA	Dmcount	40	99	0
IND	2032.999	NA	NA	NA	NA	S	40	99	0
IND	2032.999	NA	NA	NA	NA	C	40	99	0
IND	2032.999	NA	NA	NA	NA	I	40	99	0
IND	2032.999	NA	NA	NA	NA	Dm	40	99	0
IND	2032.999	NA	NA	NA	NA	Ds	40	99	0
IND	2032.999	NA	NA	NA	NA	Dc	40	99	0
IND	2032.999	NA	NA	NA	NA	Rt	40	99	0
IND	2032.999	NA	NA	NA	NA	R	40	99	0
IND	2032.999	NA	NA	NA	NA	TBdead	40	99	0
IND	2032.999	NA	NA	NA	NA	Dccount	40	99	0
IND	2032.999	NA	NA	NA	NA	Dscount	40	99	0
IND	2032.999	NA	NA	NA	NA	Dmcount	40	99	0
IND	2033.999	NA	NA	NA	NA	S	40	99	0
IND	2033.999	NA	NA	NA	NA	C	40	99	0
IND	2033.999	NA	NA	NA	NA	I	40	99	0
IND	2033.999	NA	NA	NA	NA	Dm	40	99	0
IND	2033.999	NA	NA	NA	NA	Ds	40	99	0
IND	2033.999	NA	NA	NA	NA	Dc	40	99	0
IND	2033.999	NA	NA	NA	NA	Rt	40	99	0
IND	2033.999	NA	NA	NA	NA	R	40	99	0
IND	2033.999	NA	NA	NA	NA	TBdead	40	99	0
IND	2033.999	NA	NA	NA	NA	Dccount	40	99	0
IND	2033.999	NA	NA	NA	NA	Dscount	40	99	0
IND	2033.999	NA	NA	NA	NA	Dmcount	40	99	0
IND	2034.999	NA	NA	NA	NA	S	40	99	0
IND	2034.999	NA	NA	NA	NA	C	40	99	0
IND	2034.999	NA	NA	NA	NA	I	40	99	0
IND	2034.999	NA	NA	NA	NA	Dm	40	99	0
IND	2034.999	NA	NA	NA	NA	Ds	40	99	0
IND	2034.999	NA	NA	NA	NA	Dc	40	99	0
IND	2034.999	NA	NA	NA	NA	Rt	40	99	0
IND	2034.999	NA	NA	NA	NA	R	40	99	0
IND	2034.999	NA	NA	NA	NA	TBdead	40	99	0
IND	2034.999	NA	NA	NA	NA	Dccount	40	99	0
IND	2034.999	NA	NA	NA	NA	Dscount	40	99	0
IND	2034.999	NA	NA	NA	NA	Dmcount	40	99	0
IND	2035.999	NA	NA	NA	NA	S	40	99	0
IND	2035.999	NA	NA	NA	NA	C	40	99	0
IND	2035.999	NA	NA	NA	NA	I	40	99	0
IND	2035.999	NA	NA	NA	NA	Dm	40	99	0
IND	2035.999	NA	NA	NA	NA	Ds	40	99	0
IND	2035.999	NA	NA	NA	NA	Dc	40	99	0
IND	2035.999	NA	NA	NA	NA	Rt	40	99	0
IND	2035.999	NA	NA	NA	NA	R	40	99	0
IND	2035.999	NA	NA	NA	NA	TBdead	40	99	0
IND	2035.999	NA	NA	NA	NA	Dccount	40	99	0
IND	2035.999	NA	NA	NA	NA	Dscount	40	99	0
IND	2035.999	NA	NA	NA	NA	Dmcount	40	99	0
IND	2036.999	NA	NA	NA	NA	S	40	99	0
IND	2036.999	NA	NA	NA	NA	C	40	99	0
IND	2036.999	NA	NA	NA	NA	I	40	99	0
IND	2036.999	NA	NA	NA	NA	Dm	40	99	0
IND	2036.999	NA	NA	NA	NA	Ds	40	99	0
IND	2036.999	NA	NA	NA	NA	Dc	40	99	0
IND	2036.999	NA	NA	NA	NA	Rt	40	99	0
IND	2036.999	NA	NA	NA	NA	R	40	99	0
IND	2036.999	NA	NA	NA	NA	TBdead	40	99	0
IND	2036.999	NA	NA	NA	NA	Dccount	40	99	0
IND	2036.999	NA	NA	NA	NA	Dscount	40	99	0
IND	2036.999	NA	NA	NA	NA	Dmcount	40	99	0
IND	2037.999	NA	NA	NA	NA	S	40	99	0
IND	2037.999	NA	NA	NA	NA	C	40	99	0
IND	2037.999	NA	NA	NA	NA	I	40	99	0
IND	2037.999	NA	NA	NA	NA	Dm	40	99	0
IND	2037.999	NA	NA	NA	NA	Ds	40	99	0
IND	2037.999	NA	NA	NA	NA	Dc	40	99	0
IND	2037.999	NA	NA	NA	NA	Rt	40	99	0
IND	2037.999	NA	NA	NA	NA	R	40	99	0
IND	2037.999	NA	NA	NA	NA	TBdead	40	99	0
IND	2037.999	NA	NA	NA	NA	Dccount	40	99	0
IND	2037.999	NA	NA	NA	NA	Dscount	40	99	0
IND	2037.999	NA	NA	NA	NA	Dmcount	40	99	0
IND	2038.999	NA	NA	NA	NA	S	40	99	0
IND	2038.999	NA	NA	NA	NA	C	40	99	0
IND	2038.999	NA	NA	NA	NA	I	40	99	0
IND	2038.999	NA	NA	NA	NA	Dm	40	99	0
IND	2038.999	NA	NA	NA	NA	Ds	40	99	0
IND	2038.999	NA	NA	NA	NA	Dc	40	99	0
IND	2038.999	NA	NA	NA	NA	Rt	40	99	0
IND	2038.999	NA	NA	NA	NA	R	40	99	0
IND	2038.999	NA	NA	NA	NA	TBdead	40	99	0
IND	2038.999	NA	NA	NA	NA	Dccount	40	99	0
IND	2038.999	NA	NA	NA	NA	Dscount	40	99	0
IND	2038.999	NA	NA	NA	NA	Dmcount	40	99	0
IND	2039.999	NA	NA	NA	NA	S	40	99	0
IND	2039.999	NA	NA	NA	NA	C	40	99	0
IND	2039.999	NA	NA	NA	NA	I	40	99	0
IND	2039.999	NA	NA	NA	NA	Dm	40	99	0
IND	2039.999	NA	NA	NA	NA	Ds	40	99	0
IND	2039.999	NA	NA	NA	NA	Dc	40	99	0
IND	2039.999	NA	NA	NA	NA	Rt	40	99	0
IND	2039.999	NA	NA	NA	NA	R	40	99	0
IND	2039.999	NA	NA	NA	NA	TBdead	40	99	0
IND	2039.999	NA	NA	NA	NA	Dccount	40	99	0
IND	2039.999	NA	NA	NA	NA	Dscount	40	99	0
IND	2039.999	NA	NA	NA	NA	Dmcount	40	99	0
IND	2040.999	NA	NA	NA	NA	S	40	99	0
IND	2040.999	NA	NA	NA	NA	C	40	99	0
IND	2040.999	NA	NA	NA	NA	I	40	99	0
IND	2040.999	NA	NA	NA	NA	Dm	40	99	0
IND	2040.999	NA	NA	NA	NA	Ds	40	99	0
IND	2040.999	NA	NA	NA	NA	Dc	40	99	0
IND	2040.999	NA	NA	NA	NA	Rt	40	99	0
IND	2040.999	NA	NA	NA	NA	R	40	99	0
IND	2040.999	NA	NA	NA	NA	TBdead	40	99	0
IND	2040.999	NA	NA	NA	NA	Dccount	40	99	0
IND	2040.999	NA	NA	NA	NA	Dscount	40	99	0
IND	2040.999	NA	NA	NA	NA	Dmcount	40	99	0
IND	2041.999	NA	NA	NA	NA	S	40	99	0
IND	2041.999	NA	NA	NA	NA	C	40	99	0
IND	2041.999	NA	NA	NA	NA	I	40	99	0
IND	2041.999	NA	NA	NA	NA	Dm	40	99	0
IND	2041.999	NA	NA	NA	NA	Ds	40	99	0
IND	2041.999	NA	NA	NA	NA	Dc	40	99	0
IND	2041.999	NA	NA	NA	NA	Rt	40	99	0
IND	2041.999	NA	NA	NA	NA	R	40	99	0
IND	2041.999	NA	NA	NA	NA	TBdead	40	99	0
IND	2041.999	NA	NA	NA	NA	Dccount	40	99	0
IND	2041.999	NA	NA	NA	NA	Dscount	40	99	0
IND	2041.999	NA	NA	NA	NA	Dmcount	40	99	0
IND	2042.999	NA	NA	NA	NA	S	40	99	0
IND	2042.999	NA	NA	NA	NA	C	40	99	0
IND	2042.999	NA	NA	NA	NA	I	40	99	0
IND	2042.999	NA	NA	NA	NA	Dm	40	99	0
IND	2042.999	NA	NA	NA	NA	Ds	40	99	0
IND	2042.999	NA	NA	NA	NA	Dc	40	99	0
IND	2042.999	NA	NA	NA	NA	Rt	40	99	0
IND	2042.999	NA	NA	NA	NA	R	40	99	0
IND	2042.999	NA	NA	NA	NA	TBdead	40	99	0
IND	2042.999	NA	NA	NA	NA	Dccount	40	99	0
IND	2042.999	NA	NA	NA	NA	Dscount	40	99	0
IND	2042.999	NA	NA	NA	NA	Dmcount	40	99	0
IND	2043.999	NA	NA	NA	NA	S	40	99	0
IND	2043.999	NA	NA	NA	NA	C	40	99	0
IND	2043.999	NA	NA	NA	NA	I	40	99	0
IND	2043.999	NA	NA	NA	NA	Dm	40	99	0
IND	2043.999	NA	NA	NA	NA	Ds	40	99	0
IND	2043.999	NA	NA	NA	NA	Dc	40	99	0
IND	2043.999	NA	NA	NA	NA	Rt	40	99	0
IND	2043.999	NA	NA	NA	NA	R	40	99	0
IND	2043.999	NA	NA	NA	NA	TBdead	40	99	0
IND	2043.999	NA	NA	NA	NA	Dccount	40	99	0
IND	2043.999	NA	NA	NA	NA	Dscount	40	99	0
IND	2043.999	NA	NA	NA	NA	Dmcount	40	99	0
IND	2044.999	NA	NA	NA	NA	S	40	99	0
IND	2044.999	NA	NA	NA	NA	C	40	99	0
IND	2044.999	NA	NA	NA	NA	I	40	99	0
IND	2044.999	NA	NA	NA	NA	Dm	40	99	0
IND	2044.999	NA	NA	NA	NA	Ds	40	99	0
IND	2044.999	NA	NA	NA	NA	Dc	40	99	0
IND	2044.999	NA	NA	NA	NA	Rt	40	99	0
IND	2044.999	NA	NA	NA	NA	R	40	99	0
IND	2044.999	NA	NA	NA	NA	TBdead	40	99	0
IND	2044.999	NA	NA	NA	NA	Dccount	40	99	0
IND	2044.999	NA	NA	NA	NA	Dscount	40	99	0
IND	2044.999	NA	NA	NA	NA	Dmcount	40	99	0
IND	2045.999	NA	NA	NA	NA	S	40	99	0
IND	2045.999	NA	NA	NA	NA	C	40	99	0
IND	2045.999	NA	NA	NA	NA	I	40	99	0
IND	2045.999	NA	NA	NA	NA	Dm	40	99	0
IND	2045.999	NA	NA	NA	NA	Ds	40	99	0
IND	2045.999	NA	NA	NA	NA	Dc	40	99	0
IND	2045.999	NA	NA	NA	NA	Rt	40	99	0
IND	2045.999	NA	NA	NA	NA	R	40	99	0
IND	2045.999	NA	NA	NA	NA	TBdead	40	99	0
IND	2045.999	NA	NA	NA	NA	Dccount	40	99	0
IND	2045.999	NA	NA	NA	NA	Dscount	40	99	0
IND	2045.999	NA	NA	NA	NA	Dmcount	40	99	0
IND	2046.999	NA	NA	NA	NA	S	40	99	0
IND	2046.999	NA	NA	NA	NA	C	40	99	0
IND	2046.999	NA	NA	NA	NA	I	40	99	0
IND	2046.999	NA	NA	NA	NA	Dm	40	99	0
IND	2046.999	NA	NA	NA	NA	Ds	40	99	0
IND	2046.999	NA	NA	NA	NA	Dc	40	99	0
IND	2046.999	NA	NA	NA	NA	Rt	40	99	0
IND	2046.999	NA	NA	NA	NA	R	40	99	0
IND	2046.999	NA	NA	NA	NA	TBdead	40	99	0
IND	2046.999	NA	NA	NA	NA	Dccount	40	99	0
IND	2046.999	NA	NA	NA	NA	Dscount	40	99	0
IND	2046.999	NA	NA	NA	NA	Dmcount	40	99	0
IND	2047.999	NA	NA	NA	NA	S	40	99	0
IND	2047.999	NA	NA	NA	NA	C	40	99	0
IND	2047.999	NA	NA	NA	NA	I	40	99	0
IND	2047.999	NA	NA	NA	NA	Dm	40	99	0
IND	2047.999	NA	NA	NA	NA	Ds	40	99	0
IND	2047.999	NA	NA	NA	NA	Dc	40	99	0
IND	2047.999	NA	NA	NA	NA	Rt	40	99	0
IND	2047.999	NA	NA	NA	NA	R	40	99	0
IND	2047.999	NA	NA	NA	NA	TBdead	40	99	0
IND	2047.999	NA	NA	NA	NA	Dccount	40	99	0
IND	2047.999	NA	NA	NA	NA	Dscount	40	99	0
IND	2047.999	NA	NA	NA	NA	Dmcount	40	99	0
IND	2048.999	NA	NA	NA	NA	S	40	99	0
IND	2048.999	NA	NA	NA	NA	C	40	99	0
IND	2048.999	NA	NA	NA	NA	I	40	99	0
IND	2048.999	NA	NA	NA	NA	Dm	40	99	0
IND	2048.999	NA	NA	NA	NA	Ds	40	99	0
IND	2048.999	NA	NA	NA	NA	Dc	40	99	0
IND	2048.999	NA	NA	NA	NA	Rt	40	99	0
IND	2048.999	NA	NA	NA	NA	R	40	99	0
IND	2048.999	NA	NA	NA	NA	TBdead	40	99	0
IND	2048.999	NA	NA	NA	NA	Dccount	40	99	0
IND	2048.999	NA	NA	NA	NA	Dscount	40	99	0
IND	2048.999	NA	NA	NA	NA	Dmcount	40	99	0
IND	2049.999	NA	NA	NA	NA	S	40	99	0
IND	2049.999	NA	NA	NA	NA	C	40	99	0
IND	2049.999	NA	NA	NA	NA	I	40	99	0
IND	2049.999	NA	NA	NA	NA	Dm	40	99	0
IND	2049.999	NA	NA	NA	NA	Ds	40	99	0
IND	2049.999	NA	NA	NA	NA	Dc	40	99	0
IND	2049.999	NA	NA	NA	NA	Rt	40	99	0
IND	2049.999	NA	NA	NA	NA	R	40	99	0
IND	2049.999	NA	NA	NA	NA	TBdead	40	99	0
IND	2049.999	NA	NA	NA	NA	Dccount	40	99	0
IND	2049.999	NA	NA	NA	NA	Dscount	40	99	0
IND	2049.999	NA	NA	NA	NA	Dmcount	40	99	0
IND	1999.999	NA	NA	NA	NA	S	0	99	4182.723881949
IND	1999.999	NA	NA	NA	NA	C	0	99	1089.13260654335
IND	1999.999	NA	NA	NA	NA	I	0	99	419461.912429027
IND	1999.999	NA	NA	NA	NA	Dm	0	99	408861.852198702
IND	1999.999	NA	NA	NA	NA	Ds	0	99	74397.193226464
IND	1999.999	NA	NA	NA	NA	Dc	0	99	60183.0916495268
IND	1999.999	NA	NA	NA	NA	Rt	0	99	0
IND	1999.999	NA	NA	NA	NA	R	0	99	50086.5595620407
IND	1999.999	NA	NA	NA	NA	TBdead	0	99	19783.5934457481
IND	1999.999	NA	NA	NA	NA	Dccount	0	99	55618.5134285638
IND	1999.999	NA	NA	NA	NA	Dscount	0	99	177395.695083968
IND	1999.999	NA	NA	NA	NA	Dmcount	0	99	178252.644784093
IND	2000.999	NA	NA	NA	NA	S	0	99	4151.13556799395
IND	2000.999	NA	NA	NA	NA	C	0	99	1106.76644767244
IND	2000.999	NA	NA	NA	NA	I	0	99	426417.752825327
IND	2000.999	NA	NA	NA	NA	Dm	0	99	416575.953659329
IND	2000.999	NA	NA	NA	NA	Ds	0	99	75774.0598520515
IND	2000.999	NA	NA	NA	NA	Dc	0	99	61325.4868170814
IND	2000.999	NA	NA	NA	NA	Rt	0	99	0
IND	2000.999	NA	NA	NA	NA	R	0	99	51047.8803356932
IND	2000.999	NA	NA	NA	NA	TBdead	0	99	20163.5944948521
IND	2000.999	NA	NA	NA	NA	Dccount	0	99	56659.5461398269
IND	2000.999	NA	NA	NA	NA	Dscount	0	99	180684.263087573
IND	2000.999	NA	NA	NA	NA	Dmcount	0	99	181472.580433738
IND	2001.999	NA	NA	NA	NA	S	0	99	4124.73804323874
IND	2001.999	NA	NA	NA	NA	C	0	99	1124.43309271718
IND	2001.999	NA	NA	NA	NA	I	0	99	433369.32808593
IND	2001.999	NA	NA	NA	NA	Dm	0	99	424228.225880457
IND	2001.999	NA	NA	NA	NA	Ds	0	99	77141.4586434718
IND	2001.999	NA	NA	NA	NA	Dc	0	99	62458.3241990071
IND	2001.999	NA	NA	NA	NA	Rt	0	99	0
IND	2001.999	NA	NA	NA	NA	R	0	99	51999.8341038355
IND	2001.999	NA	NA	NA	NA	TBdead	0	99	20540.1269513425
IND	2001.999	NA	NA	NA	NA	Dccount	0	99	57692.9390494308
IND	2001.999	NA	NA	NA	NA	Dscount	0	99	183950.070892459
IND	2001.999	NA	NA	NA	NA	Dmcount	0	99	184675.895209463
IND	2002.999	NA	NA	NA	NA	S	0	99	4079.71824908509
IND	2002.999	NA	NA	NA	NA	C	0	99	1141.85974843228
IND	2002.999	NA	NA	NA	NA	I	0	99	440217.622294918
IND	2002.999	NA	NA	NA	NA	Dm	0	99	431890.278602652
IND	2002.999	NA	NA	NA	NA	Ds	0	99	78507.7845339777
IND	2002.999	NA	NA	NA	NA	Dc	0	99	63593.3440667549
IND	2002.999	NA	NA	NA	NA	Rt	0	99	0
IND	2002.999	NA	NA	NA	NA	R	0	99	52954.531444833
IND	2002.999	NA	NA	NA	NA	TBdead	0	99	20917.7860593466
IND	2002.999	NA	NA	NA	NA	Dccount	0	99	58727.2502717717
IND	2002.999	NA	NA	NA	NA	Dscount	0	99	187214.367750988
IND	2002.999	NA	NA	NA	NA	Dmcount	0	99	187870.108767878
IND	2003.999	NA	NA	NA	NA	S	0	99	4026.71559731037
IND	2003.999	NA	NA	NA	NA	C	0	99	1159.02847294884
IND	2003.999	NA	NA	NA	NA	I	0	99	446967.65172883
IND	2003.999	NA	NA	NA	NA	Dm	0	99	439548.815947747
IND	2003.999	NA	NA	NA	NA	Ds	0	99	79870.8131776912
IND	2003.999	NA	NA	NA	NA	Dc	0	99	64728.5356400957
IND	2003.999	NA	NA	NA	NA	Rt	0	99	0
IND	2003.999	NA	NA	NA	NA	R	0	99	53910.7358777585
IND	2003.999	NA	NA	NA	NA	TBdead	0	99	21295.9425576178
IND	2003.999	NA	NA	NA	NA	Dccount	0	99	59760.3031491833
IND	2003.999	NA	NA	NA	NA	Dscount	0	99	190471.224874486
IND	2003.999	NA	NA	NA	NA	Dmcount	0	99	191048.513862633
IND	2004.999	NA	NA	NA	NA	S	0	99	3971.25860842619
IND	2004.999	NA	NA	NA	NA	C	0	99	1175.99907986886
IND	2004.999	NA	NA	NA	NA	I	0	99	453639.298212492
IND	2004.999	NA	NA	NA	NA	Dm	0	99	447190.036335643
IND	2004.999	NA	NA	NA	NA	Ds	0	99	81228.8875270429
IND	2004.999	NA	NA	NA	NA	Dc	0	99	65861.6433461015
IND	2004.999	NA	NA	NA	NA	Rt	0	99	0
IND	2004.999	NA	NA	NA	NA	R	0	99	54866.9379446758
IND	2004.999	NA	NA	NA	NA	TBdead	0	99	21673.7349457491
IND	2004.999	NA	NA	NA	NA	Dccount	0	99	60790.3078309267
IND	2004.999	NA	NA	NA	NA	Dscount	0	99	193716.471922627
IND	2004.999	NA	NA	NA	NA	Dmcount	0	99	194209.147833368
IND	2005.999	NA	NA	NA	NA	S	0	99	3915.63419315556
IND	2005.999	NA	NA	NA	NA	C	0	99	1192.81652529124
IND	2005.999	NA	NA	NA	NA	I	0	99	460242.706255616
IND	2005.999	NA	NA	NA	NA	Dm	0	99	454799.681267648
IND	2005.999	NA	NA	NA	NA	Ds	0	99	82580.1040224289
IND	2005.999	NA	NA	NA	NA	Dc	0	99	66990.3882997046
IND	2005.999	NA	NA	NA	NA	Rt	0	99	0
IND	2005.999	NA	NA	NA	NA	R	0	99	55821.6633598057
IND	2005.999	NA	NA	NA	NA	TBdead	0	99	22050.3000763496
IND	2005.999	NA	NA	NA	NA	Dccount	0	99	61815.5216678568
IND	2005.999	NA	NA	NA	NA	Dscount	0	99	196945.458713789
IND	2005.999	NA	NA	NA	NA	Dmcount	0	99	197349.48999037
IND	2006.999	NA	NA	NA	NA	S	0	99	3871.43908914022
IND	2006.999	NA	NA	NA	NA	C	0	99	1209.60498598941
IND	2006.999	NA	NA	NA	NA	I	0	99	466830.210266548
IND	2006.999	NA	NA	NA	NA	Dm	0	99	462338.76157175
IND	2006.999	NA	NA	NA	NA	Ds	0	99	83919.8692691479
IND	2006.999	NA	NA	NA	NA	Dc	0	99	68108.3841895553
IND	2006.999	NA	NA	NA	NA	Rt	0	99	0
IND	2006.999	NA	NA	NA	NA	R	0	99	56767.0617128309
IND	2006.999	NA	NA	NA	NA	TBdead	0	99	22423.1379150382
IND	2006.999	NA	NA	NA	NA	Dccount	0	99	62831.3029861659
IND	2006.999	NA	NA	NA	NA	Dscount	0	99	200146.592481827
IND	2006.999	NA	NA	NA	NA	Dmcount	0	99	200465.428450027
IND	2007.999	NA	NA	NA	NA	S	0	99	3824.57745989365
IND	2007.999	NA	NA	NA	NA	C	0	99	1226.26268390393
IND	2007.999	NA	NA	NA	NA	I	0	99	473344.503450532
IND	2007.999	NA	NA	NA	NA	Dm	0	99	469824.689858574
IND	2007.999	NA	NA	NA	NA	Ds	0	99	85249.4768124079
IND	2007.999	NA	NA	NA	NA	Dc	0	99	69218.6803275167
IND	2007.999	NA	NA	NA	NA	Rt	0	99	0
IND	2007.999	NA	NA	NA	NA	R	0	99	57708.5415561517
IND	2007.999	NA	NA	NA	NA	TBdead	0	99	22793.5188510196
IND	2007.999	NA	NA	NA	NA	Dccount	0	99	63839.7380545002
IND	2007.999	NA	NA	NA	NA	Dscount	0	99	203323.730465821
IND	2007.999	NA	NA	NA	NA	Dmcount	0	99	203555.873064155
IND	2008.999	NA	NA	NA	NA	S	0	99	3770.01956115959
IND	2008.999	NA	NA	NA	NA	C	0	99	1242.63095514009
IND	2008.999	NA	NA	NA	NA	I	0	99	479725.440859695
IND	2008.999	NA	NA	NA	NA	Dm	0	99	477228.101927532
IND	2008.999	NA	NA	NA	NA	Ds	0	99	86562.8370642995
IND	2008.999	NA	NA	NA	NA	Dc	0	99	70317.1497354832
IND	2008.999	NA	NA	NA	NA	Rt	0	99	0
IND	2008.999	NA	NA	NA	NA	R	0	99	58642.6098586302
IND	2008.999	NA	NA	NA	NA	TBdead	0	99	23160.1890380599
IND	2008.999	NA	NA	NA	NA	Dccount	0	99	64836.7678033601
IND	2008.999	NA	NA	NA	NA	Dscount	0	99	206462.582955185
IND	2008.999	NA	NA	NA	NA	Dmcount	0	99	206604.56676006
IND	2009.999	NA	NA	NA	NA	S	0	99	3695.56751820972
IND	2009.999	NA	NA	NA	NA	C	0	99	1258.44494862221
IND	2009.999	NA	NA	NA	NA	I	0	99	485874.781478397
IND	2009.999	NA	NA	NA	NA	Dm	0	99	484529.829392072
IND	2009.999	NA	NA	NA	NA	Ds	0	99	87854.4807432192
IND	2009.999	NA	NA	NA	NA	Dc	0	99	71401.4868097093
IND	2009.999	NA	NA	NA	NA	Rt	0	99	0
IND	2009.999	NA	NA	NA	NA	R	0	99	59566.5050522027
IND	2009.999	NA	NA	NA	NA	TBdead	0	99	23522.674057568
IND	2009.999	NA	NA	NA	NA	Dccount	0	99	65819.5068254935
IND	2009.999	NA	NA	NA	NA	Dscount	0	99	209550.83844833
IND	2009.999	NA	NA	NA	NA	Dmcount	0	99	209593.891225026
IND	2010.999	NA	NA	NA	NA	S	0	99	3594.5344331102
IND	2010.999	NA	NA	NA	NA	C	0	99	1273.46373591748
IND	2010.999	NA	NA	NA	NA	I	0	99	491711.938433398
IND	2010.999	NA	NA	NA	NA	Dm	0	99	491724.401801453
IND	2010.999	NA	NA	NA	NA	Ds	0	99	89121.354609064
IND	2010.999	NA	NA	NA	NA	Dc	0	99	72471.4204777274
IND	2010.999	NA	NA	NA	NA	Rt	0	99	0
IND	2010.999	NA	NA	NA	NA	R	0	99	60478.6680303537
IND	2010.999	NA	NA	NA	NA	TBdead	0	99	23881.2154789769
IND	2010.999	NA	NA	NA	NA	Dccount	0	99	66786.6827384915
IND	2010.999	NA	NA	NA	NA	Dscount	0	99	212581.632551498
IND	2010.999	NA	NA	NA	NA	Dmcount	0	99	212510.728482112
IND	2011.999	NA	NA	NA	NA	S	0	99	3472.18991707928
IND	2011.999	NA	NA	NA	NA	C	0	99	1287.55267698193
IND	2011.999	NA	NA	NA	NA	I	0	99	497233.428300709
IND	2011.999	NA	NA	NA	NA	Dm	0	99	498785.493713344
IND	2011.999	NA	NA	NA	NA	Ds	0	99	90359.3222009606
IND	2011.999	NA	NA	NA	NA	Dc	0	99	73522.9088265374
IND	2011.999	NA	NA	NA	NA	Rt	0	99	0
IND	2011.999	NA	NA	NA	NA	R	0	99	61366.751775552
IND	2011.999	NA	NA	NA	NA	TBdead	0	99	24234.3715888359
IND	2011.999	NA	NA	NA	NA	Dccount	0	99	67734.9622736008
IND	2011.999	NA	NA	NA	NA	Dscount	0	99	215544.960255024
IND	2011.999	NA	NA	NA	NA	Dmcount	0	99	215347.185119838
IND	2012.999	NA	NA	NA	NA	S	0	99	3317.4896936339
IND	2012.999	NA	NA	NA	NA	C	0	99	1300.5762720934
IND	2012.999	NA	NA	NA	NA	I	0	99	502364.364429895
IND	2012.999	NA	NA	NA	NA	Dm	0	99	505789.884907806
IND	2012.999	NA	NA	NA	NA	Ds	0	99	91577.9463760558
