country	year	VXa	SES	RISK	HIV	TB	age_from	age_thru	value
IND	2006.999	NA	NA	NA	NA	Rt	0	14	0
IND	2006.999	NA	NA	NA	NA	R	0	14	14968.105197904
IND	2006.999	NA	NA	NA	NA	TBdead	0	14	6282.03002281543
IND	2006.999	NA	NA	NA	NA	Dccount	0	14	18585.4383260142
IND	2006.999	NA	NA	NA	NA	Dscount	0	14	60484.8597381945
IND	2006.999	NA	NA	NA	NA	Dmcount	0	14	63684.0927204401
IND	2007.999	NA	NA	NA	NA	S	0	14	3777.48836680476
IND	2007.999	NA	NA	NA	NA	C	0	14	413.862866883557
IND	2007.999	NA	NA	NA	NA	I	0	14	172675.663003269
IND	2007.999	NA	NA	NA	NA	Dm	0	14	135342.205394316
IND	2007.999	NA	NA	NA	NA	Ds	0	14	25569.2556496853
IND	2007.999	NA	NA	NA	NA	Dc	0	14	19678.5017292339
IND	2007.999	NA	NA	NA	NA	Rt	0	14	0
IND	2007.999	NA	NA	NA	NA	R	0	14	14976.794735623
IND	2007.999	NA	NA	NA	NA	TBdead	0	14	6314.87425418422
IND	2007.999	NA	NA	NA	NA	Dccount	0	14	18674.7724296197
IND	2007.999	NA	NA	NA	NA	Dscount	0	14	60765.5993352618
IND	2007.999	NA	NA	NA	NA	Dmcount	0	14	63956.6569823409
IND	2008.999	NA	NA	NA	NA	S	0	14	3723.34788138774
IND	2008.999	NA	NA	NA	NA	C	0	14	412.94803802263
IND	2008.999	NA	NA	NA	NA	I	0	14	173077.332625836
IND	2008.999	NA	NA	NA	NA	Dm	0	14	135905.738098898
IND	2008.999	NA	NA	NA	NA	Ds	0	14	25667.4146928395
IND	2008.999	NA	NA	NA	NA	Dc	0	14	19762.5879802741
IND	2008.999	NA	NA	NA	NA	Rt	0	14	0
IND	2008.999	NA	NA	NA	NA	R	0	14	14972.6075770744
IND	2008.999	NA	NA	NA	NA	TBdead	0	14	6343.17210566738
IND	2008.999	NA	NA	NA	NA	Dccount	0	14	18750.4940197413
IND	2008.999	NA	NA	NA	NA	Dscount	0	14	61001.2278291055
IND	2008.999	NA	NA	NA	NA	Dmcount	0	14	64181.0689841407
IND	2009.999	NA	NA	NA	NA	S	0	14	3649.38561648251
IND	2009.999	NA	NA	NA	NA	C	0	14	411.249701557268
IND	2009.999	NA	NA	NA	NA	I	0	14	173199.615897271
IND	2009.999	NA	NA	NA	NA	Dm	0	14	136306.917649723
IND	2009.999	NA	NA	NA	NA	Ds	0	14	25733.2221249899
IND	2009.999	NA	NA	NA	NA	Dc	0	14	19823.5073996118
IND	2009.999	NA	NA	NA	NA	Rt	0	14	0
IND	2009.999	NA	NA	NA	NA	R	0	14	14945.3389176915
IND	2009.999	NA	NA	NA	NA	TBdead	0	14	6364.24769267259
IND	2009.999	NA	NA	NA	NA	Dccount	0	14	18803.7948421088
IND	2009.999	NA	NA	NA	NA	Dscount	0	14	61160.8245731799
